,search_term,title,link,dates,categories,linked_docs
528,rail_network,Written question E-002490/11 James Elles (ECR) to the Commission. UK High Speed Two Rail (HS2): integrated European area,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92011E002490,"Date of document:
14/03/2011; Date of transmission
Date of dispatch:
14/03/2011
Date of reply:
27/04/2011; Written answer","EUROVOC descriptor:
airport
high-speed transport
rail network
United Kingdom
modernisation aid
Subject matter:
Transport
Directory code:
07.20.40.10 Transport policy / Inland transport / Structural harmonisation / Technical and safety conditions","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
529,rail_network,Written question E-002488/11 James Elles (ECR) to the Commission. UK High Speed Two Rail (HS2): best practice,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92011E002488,"Date of document:
14/03/2011; Date of transmission
Date of dispatch:
14/03/2011
Date of reply:
27/04/2011; Written answer","EUROVOC descriptor:
high-speed transport
rail network
United Kingdom
public consultation
Subject matter:
Transport
Directory code:
07.20.40.20 Transport policy / Inland transport / Structural harmonisation / Social conditions","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
530,rail_network,Written question E-002492/11 James Elles (ECR) to the Commission. UK High Speed Two Rail (HS2): integrated European area,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92011E002492,"Date of document:
17/03/2011; Date of transmission
Date of dispatch:
17/03/2011
Date of reply:
27/04/2011; Written answer","EUROVOC descriptor:
high-speed transport
rail network
United Kingdom
trans-European network
Subject matter:
Trans-European networks
Transport
Directory code:
07.10.00.00 Transport policy / Transport infrastructure","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
531,rail_network,Written question E-002485/11 James Elles (ECR) to the Commission. UK High Speed Two Rail (HS2): best practice,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92011E002485,"Date of document:
14/03/2011; Date of transmission
Date of dispatch:
14/03/2011
Date of reply:
27/04/2011; Written answer","EUROVOC descriptor:
high-speed transport
building regulations
rail network
European standard
United Kingdom
large-scale construction
Subject matter:
Transport
Directory code:
07.20.40.10 Transport policy / Inland transport / Structural harmonisation / Technical and safety conditions","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
532,rail_network,Written question P-6062/10 Eva Lichtenberger (Verts/ALE) to the Commission. Deterioration in railway services between Austria and Italy,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92010E006062,"Date of document:
22/07/2010; Date of transmission
Date of dispatch:
22/07/2010
Date of reply:
07/09/2010; Written answer","EUROVOC descriptor:
Germany
Italy
consumer protection
rail network
Austria
carriage of passengers
transfrontier transport
Subject matter:
Consumer protection
Transport
Directory code:
07.20.30.30 Transport policy / Inland transport / Market operation / Transport prices and terms
15.20.10.00 Environment, consumers and health protection / Consumers / General","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
533,rail_network,Written question P-3633/10 by Evelyne Gebhardt (S&D) to the Commission. Assistance for the Wendlingen-Ulm-Stuttgart 21 railway building project (TEN-T Project No 17),https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92010E003633,"Date of document:
18/05/2010; Date of transmission
Date of dispatch:
18/05/2010
Date of reply:
01/07/2010; Written answer","EUROVOC descriptor:
Germany
rail network
Baden-Württemberg
trans-European network
deadline for payment
building subsidy
economic aid
project management
Subject matter:
Transport
Directory code:
07.10.20.00 Transport policy / Transport infrastructure / Financial support","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
534,rail_network,Written question E-5483/10 Nikolaos Chountis (GUE/NGL) to the Commission. Funding and standardisation of the Peloponnese line (Corinth — Tripoli — Kalamata and the Patras — Pyrgos — Kalamata),https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92010E005483,"Date of document:
14/07/2010; Date of transmission
Date of dispatch:
14/07/2010
Date of reply:
10/09/2010; Written answer","EUROVOC descriptor:
Greece
Italy
Peloponnese
rail network
distribution of EU funding
Subject matter:
Transport
Financial provisions
Directory code:
01.60.00.00 General, financial and institutional matters / Financial and budgetary provisions
07.10.20.00 Transport policy / Transport infrastructure / Financial support","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
535,rail_network,Written question E-5012/10 Jörg Leichtfried (S&D) to the Commission. Withdrawal of passenger services on a major rail route,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92010E005012,"Date of document:
02/07/2010; Date of transmission
Date of dispatch:
02/07/2010
Date of reply:
03/08/2010; Written answer","EUROVOC descriptor:
Italy
high-speed transport
rail network
bus
Austria
vehicle on rails
Veneto
Carinthia
Subject matter:
Transport
Directory code:
07.20.00.00 Transport policy / Inland transport","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
536,rail_network,Written question E-5484/10 Nikolaos Chountis (GUE/NGL) to the Commission. Peloponnese railway line (Corinth — Tripoli — Kalamata and Corinth — Patras — Pyrgos — Kalamata),https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92010E005484,"Date of document:
14/07/2010; Date of transmission
Date of dispatch:
14/07/2010
Date of reply:
27/08/2010; Written answer","EUROVOC descriptor:
Greece
Peloponnese
regulation (EU)
rail network
traffic signs
Subject matter:
Transport
Directory code:
07.20.00.00 Transport policy / Inland transport","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
537,rail_network,Written question E-5202/10 Carlo Fidanza (PPE) and Licia Ronzulli (PPE) to the Commission. Implementation of the first rail package,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92010E005202,"Date of document:
08/07/2010; Date of transmission
Date of dispatch:
08/07/2010
Date of reply:
27/08/2010; Written answer","EUROVOC descriptor:
monopoly
application of EU law
rail network
liberalisation of the market
trans-European network
market access
Subject matter:
Transport
Directory code:
07.10.00.00 Transport policy / Transport infrastructure
07.20.30.20 Transport policy / Inland transport / Market operation / Market access","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
538,rail_network,Written question E-002061/11 Carlo Fidanza (PPE) and Antonio Cancian (PPE) to the Commission. Access to the Münich-Riem freight terminal,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92011E002061,"Date of document:
04/03/2011; Date of transmission
Date of dispatch:
04/03/2011
Date of reply:
14/04/2011; Written answer","EUROVOC descriptor:
EU financing
Germany
regions of Germany
rail network
carriage of goods
tunnel
Subject matter:
Financial provisions
Transport
Directory code:
01.60.00.00 General, financial and institutional matters / Financial and budgetary provisions
07.20.30.20 Transport policy / Inland transport / Market operation / Market access","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
539,rail_network,Written question E-002062/11 Carlo Fidanza (PPE) and Antonio Cancian (PPE) to the Commission. Access to international rail services in France,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92011E002062,"Date of document:
04/03/2011; Date of transmission
Date of dispatch:
04/03/2011
Date of reply:
15/04/2011; Written answer","EUROVOC descriptor:
France
Italy
high-speed transport
rail network
carriage of passengers
international transport
market access
Subject matter:
Transport
Directory code:
07.20.40.00 Transport policy / Inland transport / Structural harmonisation","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
540,rail_network,Written question E-002052/11 Diogo Feio (PPE) to the Commission. Concessionaires and financers consider suspending work on Poceirão-Caia rail link,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92011E002052,"Date of document:
08/03/2011; Date of transmission
Date of dispatch:
08/03/2011
Date of reply:
15/04/2011; Written answer","EUROVOC descriptor:
financial institution
Portugal
regions of Portugal
high-speed transport
rail network
project evaluation
Subject matter:
Transport
Financial provisions
Directory code:
01.60.00.00 General, financial and institutional matters / Financial and budgetary provisions
07.20.30.30 Transport policy / Inland transport / Market operation / Transport prices and terms","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
541,rail_network,Written question E-2992/10 by Michail Tremopoulos (Verts/ALE) to the Commission. Rail link Kryoneri-Messolonghi-Agrinio,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92010E002992,"Date of document:
03/05/2010; Date of transmission
Date of dispatch:
03/05/2010
Date of reply:
28/06/2010; Written answer","EUROVOC descriptor:
Greece
transport infrastructure
rail network
Cohesion Fund
co-financing
Western Greece
Subject matter:
Transport
Directory code:
07.10.20.00 Transport policy / Transport infrastructure / Financial support","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
542,rail_network,Written question E-3735/10 Oriol Junqueras Vies (Verts/ALE) to the Commission. Railway line between Zaragoza and Pau,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92010E003735,"Date of document:
27/05/2010; Date of transmission
Date of dispatch:
27/05/2010
Date of reply:
07/07/2010; Written answer","EUROVOC descriptor:
France
Aquitaine
Aragon
rail network
principle of additionality
trans-European network
Spain
Subject matter:
Transport
Financial provisions
Directory code:
01.60.00.00 General, financial and institutional matters / Financial and budgetary provisions
07.10.20.00 Transport policy / Transport infrastructure / Financial support","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
543,rail_network,Written question E-3638/10 Alain Cadec (PPE) to the Commission. Activities of the European Railway Agency,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92010E003638,"Date of document:
25/05/2010; Date of transmission
Date of dispatch:
25/05/2010
Date of reply:
23/06/2010; Written answer","EUROVOC descriptor:
rail network
technical standard
European Union Agency for Railways
Subject matter:
Transport
Directory code:
07.20.40.10 Transport policy / Inland transport / Structural harmonisation / Technical and safety conditions","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
544,rail_network,"Written question E-3806/10 Oriol Junqueras Vies (Verts/ALE) to the Commission. Delays in completing the North/North-West corridor of the high-speed rail link between Porto and Vigo, included in the European Transport Network",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92010E003806,"Date of document:
01/06/2010; Date of transmission
Date of dispatch:
01/06/2010
Date of reply:
15/07/2010; Written answer","EUROVOC descriptor:
Galicia
Portugal
high-speed transport
Northern Portugal
rail network
carriage of passengers
trans-European network
Spain
project management
Subject matter:
Transport
Trans-European networks
Directory code:
07.20.00.00 Transport policy / Inland transport","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
545,rail_network,Written question E-4367/10 Nikolaos Chountis (GUE/NGL) to the Commission. Rail link between Ikonio and Thriasio,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92010E004367,"Date of document:
16/06/2010; Date of transmission
Date of dispatch:
16/06/2010
Date of reply:
02/08/2010; Written answer","EUROVOC descriptor:
EU financing
Greece
public investment
financing method
rail network
privatisation
financing level
co-financing
Attica
Subject matter:
Financial provisions
Transport
Directory code:
07.10.10.00 Transport policy / Transport infrastructure / Coordination and investment","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
546,rail_network,Written question E-3749/10 Ilda Figueiredo (GUE/NGL) to the Commission. Concern over privatisation of the Sintra railway line (Portugal),https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92010E003749,"Date of document:
27/05/2010; Date of transmission
Date of dispatch:
27/05/2010
Date of reply:
24/06/2010; Written answer","EUROVOC descriptor:
investment
Portugal
rail network
privatisation
price increase
ticket
EU aid
Subject matter:
Transport
Financial provisions
Directory code:
01.60.00.00 General, financial and institutional matters / Financial and budgetary provisions
07.20.30.30 Transport policy / Inland transport / Market operation / Transport prices and terms","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
547,rail_network,"Written question E-4145/10 Catherine Grèze (Verts/ALE), Sonia Alfano (ALDE), Joe Higgins (GUE/NGL), Luigi de Magistris (ALDE), Gianni Vattimo (ALDE) and Eva Lichtenberger (Verts/ALE) to the Commission. Economic and environmental unsustainability of high-speed rail networks (TEN-T) and need for a real public debate at EU level",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92010E004145,"Date of document:
15/06/2010; Date of transmission
Date of dispatch:
15/06/2010
Date of reply:
26/07/2010; Written answer","EUROVOC descriptor:
France
Italy
high-speed transport
profitability
rail network
social development
competitiveness
greenhouse gas
trans-European network
reduction of gas emissions
energy saving
public consultation
State aid
feasibility study
Subject matter:
Financial provisions
Transport
Environment
Directory code:
07.10.20.00 Transport policy / Transport infrastructure / Financial support
15.10.20.30 Environment, consumers and health protection / Environment / Pollution and nuisances / Monitoring of atmospheric pollution","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
548,rail_network,Written question E-4514/10 Nuno Melo (PPE) to the Commission. High-speed rail link between Poceirão and Caia,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92010E004514,"Date of document:
18/06/2010; Date of transmission
Date of dispatch:
18/06/2010
Date of reply:
27/10/2010; Written answer","EUROVOC descriptor:
Alentejo
invitation to tender
Portugal
high-speed transport
Community of Madrid
Lisbon and the Tagus Valley
rail network
Spain
Extremadura
project management
Subject matter:
Transport
Directory code:
07.10.00.00 Transport policy / Transport infrastructure
07.20.00.00 Transport policy / Inland transport","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
549,rail_network,Written question E-3700/10 Richard Seeber (PPE) to the Commission. Brenner base tunnel,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92010E003700,"Date of document:
27/05/2010; Date of transmission
Date of dispatch:
27/05/2010
Date of reply:
23/06/2010; Written answer","EUROVOC descriptor:
Germany
Italy
regions of Italy
rail network
Austria
carriage of goods
carriage of passengers
Berlin
trans-European network
co-financing
Tyrol
tunnel
Subject matter:
Trans-European networks
Financial provisions
Transport
Directory code:
01.60.00.00 General, financial and institutional matters / Financial and budgetary provisions
07.10.00.00 Transport policy / Transport infrastructure","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
550,rail_network,Written question E-3748/10 Ilda Figueiredo (GUE/NGL) to the Commission. Support for construction of road-rail terminal at Pedra Furada (Portugal),https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92010E003748,"Date of document:
27/05/2010; Date of transmission
Date of dispatch:
27/05/2010
Date of reply:
24/06/2010; Written answer","EUROVOC descriptor:
transport infrastructure
Portugal
regions of Portugal
rail network
distribution of EU funding
economic activity
Subject matter:
Financial provisions
Transport
Directory code:
01.60.00.00 General, financial and institutional matters / Financial and budgetary provisions
07.10.20.00 Transport policy / Transport infrastructure / Financial support","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
551,rail_network,Written question E-4591/10 Franz Obermayr (NI) to the Commission. The Brenner Base Tunnel (BBT) and the EU,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92010E004591,"Date of document:
22/06/2010; Date of transmission
Date of dispatch:
22/06/2010
Date of reply:
28/07/2010; Written answer","EUROVOC descriptor:
fund (EU)
Germany
Italy
rail network
Sicily
Austria
carriage of goods
Berlin
costing
Tyrol
tunnel
project management
Subject matter:
Transport
Directory code:
07.10.20.00 Transport policy / Transport infrastructure / Financial support","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
552,rail_network,Written question E-1997/10 by Ramon Tremosa i Balcells (ALDE) to the Commission. Follow-up question to the reply to Question E-0524/10: quantifying massive investments,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92010E001997,"Date of document:
06/04/2010; Date of transmission
Date of dispatch:
06/04/2010
Date of reply:
05/05/2010; Written answer","EUROVOC descriptor:
transport infrastructure
EU investment
high-speed transport
rail network
harmonisation of standards
carriage of passengers
costing
Catalonia
Spain
Subject matter:
Transport
Directory code:
07.10.20.00 Transport policy / Transport infrastructure / Financial support","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
553,rail_network,Written question E-1872/10 by Bernd Lange (S&D) to the Commission. Cross-border regional railway services,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92010E001872,"Date of document:
26/03/2010; Date of transmission
Date of dispatch:
26/03/2010
Date of reply:
03/05/2010; Written answer","EUROVOC descriptor:
Germany
Netherlands
regions of the Netherlands
rail network
North Rhine-Westphalia
carriage of passengers
transfrontier transport
Subject matter:
Transport
Regional policy
Directory code:
07.10.00.00 Transport policy / Transport infrastructure
14.10.00.00 Regional policy and coordination of structural instruments / General principles, programmes and statistics","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
554,rail_network,Written question E-1918/10 by Ilda Figueiredo (GUE/NGL) to the Commission. Support for the modernisation of the Douro railway line (Portugal),https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92010E001918,"Date of document:
26/03/2010; Date of transmission
Date of dispatch:
26/03/2010
Date of reply:
27/04/2010; Written answer","EUROVOC descriptor:
EU financing
transport infrastructure
Portugal
rail network
modernisation aid
Subject matter:
Financial provisions
Transport
Directory code:
07.10.20.00 Transport policy / Transport infrastructure / Financial support
07.20.00.00 Transport policy / Inland transport","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
555,rail_network,Written question E-2840/10 by Theodoros Skylakakis (PPE) to the Commission. Transport infrastructure networks and energy efficiency,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92010E002840,"Date of document:
29/04/2010; Date of transmission
Date of dispatch:
29/04/2010
Date of reply:
15/06/2010; Written answer","EUROVOC descriptor:
EU financing
energy consumption
transport infrastructure
raw material
transport network
rail network
road network
public works
co-financing
Subject matter:
Transport
Financial provisions
Directory code:
01.60.00.00 General, financial and institutional matters / Financial and budgetary provisions
07.10.00.00 Transport policy / Transport infrastructure","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
556,rail_network,Written question E-2822/10 by Jens Geier (S&D) to the Commission. Construction of the Betuwe line,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92010E002822,"Date of document:
23/04/2010; Date of transmission
Date of dispatch:
23/04/2010
Date of reply:
11/06/2010; Written answer","EUROVOC descriptor:
South Holland
Germany
Netherlands
rail network
North Rhine-Westphalia
carriage of goods
distribution of EU funding
EU aid
Subject matter:
Transport
Directory code:
07.10.20.00 Transport policy / Transport infrastructure / Financial support","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
557,rail_network,Written question E-1869/10 by Ilda Figueiredo (GUE/NGL) to the Commission. Support for rail modernisation in Portugal,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92010E001869,"Date of document:
26/03/2010; Date of transmission
Date of dispatch:
26/03/2010
Date of reply:
27/04/2010; Written answer","EUROVOC descriptor:
Portugal
rail network
public works
modernisation aid
EU aid
financial aid
Subject matter:
Financial provisions
Transport
Directory code:
01.60.00.00 General, financial and institutional matters / Financial and budgetary provisions
07.10.00.00 Transport policy / Transport infrastructure","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
558,rail_network,Written question E-2557/10 by Ilda Figueiredo (GUE/NGL) to the Commission. Financing for the new Sines-Madrid rail link,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92010E002557,"Date of document:
20/04/2010; Date of transmission
Date of dispatch:
20/04/2010
Date of reply:
01/06/2010; Written answer","EUROVOC descriptor:
EU financing
Portugal
environmental impact
rail network
carriage of goods
Spain
Subject matter:
Environment
Transport
Directory code:
07.10.00.00 Transport policy / Transport infrastructure
15.10.00.00 Environment, consumers and health protection / Environment","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
559,rail_network,Written question E-1253/10 by Georgios Koumoutsakos (PPE) to the Commission. Safety of national rail networks,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92010E001253,"Date of document:
08/03/2010; Date of transmission
Date of dispatch:
08/03/2010
Date of reply:
04/05/2010; Written answer","EUROVOC descriptor:
EU financing
rail network
transport safety
carriage of passengers
national transport
safety standard
Subject matter:
Transport
Directory code:
07.20.40.10 Transport policy / Inland transport / Structural harmonisation / Technical and safety conditions","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
560,rail_network,"Written question E-0981/10 by Frieda Brepoels (Verts/ALE) to the Commission. Delays on the Thalys rail service between Paris, Brussels and Amsterdam",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92010E000981,"Date of document:
26/02/2010; Date of transmission
Date of dispatch:
26/02/2010
Date of reply:
13/04/2010; Written answer","EUROVOC descriptor:
France
indemnification
consumer information
Netherlands
provision of services
high-speed transport
rail network
carriage of passengers
Belgium
transport company
Subject matter:
Consumer protection
Transport
Directory code:
07.20.30.30 Transport policy / Inland transport / Market operation / Transport prices and terms
15.20.20.00 Environment, consumers and health protection / Consumers / Consumer information, education and representation
15.20.40.00 Environment, consumers and health protection / Consumers / Protection of economic interests","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
561,rail_network,"Written question E-0979/10 by Frieda Brepoels (Verts/ALE) to the Commission. Delays on the rail service between Brussels, Luxembourg and Strasbourg",https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92010E000979,"Date of document:
26/02/2010; Date of transmission
Date of dispatch:
26/02/2010
Date of reply:
13/04/2010; Written answer","EUROVOC descriptor:
France
consumer information
Luxembourg
provision of services
rail network
carriage of passengers
Belgium
transport company
Subject matter:
Consumer protection
Transport
Directory code:
07.20.30.30 Transport policy / Inland transport / Market operation / Transport prices and terms
15.20.20.00 Environment, consumers and health protection / Consumers / Consumer information, education and representation
15.20.40.00 Environment, consumers and health protection / Consumers / Protection of economic interests","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
562,rail_network,Written question E-0922/10 by Anna Rosbach (EFD) to the Commission. Lower priority given by Germany to infrastructure for the prospective Fehmarn Belt link,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92010E000922,"Date of document:
22/02/2010; Date of transmission
Date of dispatch:
22/02/2010
Date of reply:
29/03/2010; Written answer","EUROVOC descriptor:
Germany
road building
Denmark
rail network
bridge
project management
Subject matter:
Transport
Directory code:
07.10.00.00 Transport policy / Transport infrastructure","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
563,rail_network,Written question P-4949/10 Michail Tremopoulos (Verts/ALE) to the Commission. Corinth-Tripoli-Kalamata railway line,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92010E004949,"Date of document:
30/06/2010; Date of transmission
Date of dispatch:
30/06/2010
Date of reply:
20/08/2010; Written answer","EUROVOC descriptor:
EU financing
Greece
speed control
rail network
EU control
cessation of trading
co-financing
feasibility study
Subject matter:
Transport
Directory code:
07.10.20.00 Transport policy / Transport infrastructure / Financial support","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
564,rail_network,Written question E-005556/11 Cristiana Muscardini (PPE) to the Commission. Trenitalia and Deutsche Bahn,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92011E005556,"Date of document:
15/06/2011; Date of transmission
Date of dispatch:
15/06/2011
Date of reply:
13/07/2011; Written answer","EUROVOC descriptor:
Germany
consumer information
European integration
Italy
domestic market
rail network
access to information
vehicle on rails
Internet site
competition
Subject matter:
Consumer protection
Transport
Information and verification
Directory code:
07.20.30.00 Transport policy / Inland transport / Market operation
15.20.20.00 Environment, consumers and health protection / Consumers / Consumer information, education and representation
16.20.00.00 Science, information, education and culture / Dissemination of information","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
565,rail_network,Written question E-001717/11 Michael Cramer (Verts/ALE) to the Commission. TEN‑T funding of studies on a fixed Fehmarn Belt crossing between Lübeck and Puttgarden (measure 2007‑DE‑20010‑S),https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92011E001717,"Date of document:
02/03/2011; Date of transmission
Date of dispatch:
02/03/2011
Date of reply:
31/03/2011; Written answer","EUROVOC descriptor:
EU financing
Germany
transport network
rail network
trans-European network
Subject matter:
Transport
Financial provisions
Directory code:
07.10.20.00 Transport policy / Transport infrastructure / Financial support
07.20.40.00 Transport policy / Inland transport / Structural harmonisation","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
566,rail_network,Written question E-001110/11 Philip Claeys (NI) to the Commission. Problems with negotiations on the Iron Rhine project,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92011E001110,"Date of document:
15/02/2011; Date of transmission
Date of dispatch:
15/02/2011
Date of reply:
14/03/2011; Written answer","EUROVOC descriptor:
Netherlands
transport network
rail network
Belgium
negotiation of an agreement (EU)
economic support
project evaluation
Subject matter:
Transport
State aids
Directory code:
07.20.20.00 Transport policy / Inland transport / State intervention","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
567,rail_network,Written question E-7981/10 Nikolaos Chountis (GUE/NGL) to the Commission. Decommissioning of Greek railways,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92010E007981,"Date of document:
06/10/2010; Date of transmission
Date of dispatch:
06/10/2010
Date of reply:
17/11/2010; Written answer","EUROVOC descriptor:
European Regional Development Fund
Greece
environmental protection
rail network
European Social Fund
Cohesion Fund
reimbursement of aid
Subject matter:
Transport
Financial provisions
Environment
Directory code:
01.60.00.00 General, financial and institutional matters / Financial and budgetary provisions
07.20.30.00 Transport policy / Inland transport / Market operation
15.10.20.00 Environment, consumers and health protection / Environment / Pollution and nuisances","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
568,rail_network,Written question E-7402/10 Patrizia Toia (S&D) to the Commission. The Rho-Gallarate railway line (Italy),https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92010E007402,"Date of document:
17/09/2010; Date of transmission
Date of dispatch:
17/09/2010
Date of reply:
27/10/2010; Written answer
Date of reply:
22/02/2011; Written answer","EUROVOC descriptor:
Italy
protection of animal life
protection of plant life
environmental impact
rail network
Subject matter:
Transport
Environment
Directory code:
07.10.00.00 Transport policy / Transport infrastructure
15.10.30.20 Environment, consumers and health protection / Environment / Space, environment and natural resources / Conservation of wild fauna and flora","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
569,rail_network,Written question E-7509/10 Brian Simpson (S&D) to the Commission. Level crossings and road safety,https://eur-lex.europa.eu/legal-content/AUTO/?uri=CELEX:92010E007509,"Date of document:
24/09/2010; Date of transmission
Date of dispatch:
24/09/2010
Date of reply:
11/10/2010; Written answer","EUROVOC descriptor:
rail network
road safety
death
Subject matter:
Safety at work and elsewhere
Transport
Directory code:
07.20.00.00 Transport policy / Inland transport
07.20.40.10 Transport policy / Inland transport / Structural harmonisation / Technical and safety conditions","Link
Select all documents based on this document
Link
Select all legislative procedures based on this document
Link
Select all documents mentioning this document"
